trip_id,duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type,bike_type
128483580,27,09/04/2019 10:02,09/04/2019 10:29,4345,33.99556,-118.481552,4345,33.99556,-118.481552,16046,1,Round Trip,Walk-up,smart
128482680,3,09/04/2019 10:04,09/04/2019 10:07,3030,34.051941,-118.24353,3069,34.05088,-118.248253,6043,30,One Way,Monthly Pass,standard
128482905,9,09/04/2019 10:04,09/04/2019 10:13,3027,34.04998,-118.247162,3035,34.048401,-118.260948,11978,1,One Way,Walk-up,standard
128483129,12,09/04/2019 10:05,09/04/2019 10:17,3005,34.0485,-118.258537,3007,34.05048,-118.254593,16540,30,One Way,Monthly Pass,electric
128483575,22,09/04/2019 10:06,09/04/2019 10:28,3014,34.05661,-118.237213,3034,34.042061,-118.263382,11986,365,One Way,Annual Pass,standard
128483796,25,09/04/2019 10:08,09/04/2019 10:33,4250,34.03017,-118.280952,3082,34.04652,-118.237411,16518,30,One Way,Monthly Pass,electric
128493340,218,09/04/2019 10:08,09/04/2019 13:46,4293,34.062279,-118.271523,4405,34.051899,-118.293678,18199,30,One Way,Monthly Pass,electric
128486027,64,09/04/2019 10:11,09/04/2019 11:15,4425,34.152,-118.350601,4425,34.152,-118.350601,16029,30,Round Trip,Monthly Pass,smart
128484243,28,09/04/2019 10:12,09/04/2019 10:40,4425,34.152,-118.350601,4425,34.152,-118.350601,15650,30,Round Trip,Monthly Pass,smart
128483351,6,09/04/2019 10:14,09/04/2019 10:20,3005,34.0485,-118.258537,3019,34.038609,-118.260857,16422,30,One Way,Monthly Pass,electric
128483128,3,09/04/2019 10:15,09/04/2019 10:18,3005,34.0485,-118.258537,3018,34.043732,-118.260139,12039,30,One Way,Monthly Pass,standard
128483572,12,09/04/2019 10:15,09/04/2019 10:27,4300,34.04887,-118.2743,3057,34.035679,-118.270813,6679,30,One Way,Monthly Pass,standard
128514950,598,09/04/2019 10:16,09/04/2019 20:14,3062,34.047749,-118.243172,3038,34.046822,-118.248352,18258,30,One Way,Monthly Pass,electric
128484015,17,09/04/2019 10:18,09/04/2019 10:35,3069,34.05088,-118.248253,4220,34.074829,-118.258728,18912,30,One Way,Monthly Pass,electric
128484239,23,09/04/2019 10:18,09/04/2019 10:41,3076,34.0406,-118.253838,4250,34.03017,-118.280952,6209,30,One Way,Monthly Pass,standard
128483571,7,09/04/2019 10:19,09/04/2019 10:26,4314,34.057709,-118.279762,3005,34.0485,-118.258537,19526,365,One Way,Annual Pass,electric
128484237,22,09/04/2019 10:19,09/04/2019 10:41,3076,34.0406,-118.253838,4250,34.03017,-118.280952,5786,1,One Way,Walk-up,standard
128484677,29,09/04/2019 10:25,09/04/2019 10:54,3035,34.048401,-118.260948,4314,34.057709,-118.279762,18348,30,One Way,Monthly Pass,electric
128484231,13,09/04/2019 10:28,09/04/2019 10:41,3067,34.045181,-118.250237,3082,34.04652,-118.237411,12406,30,One Way,Monthly Pass,standard
128484898,31,09/04/2019 10:28,09/04/2019 10:59,4346,33.984341,-118.47155,4346,33.984341,-118.47155,16274,1,Round Trip,Walk-up,smart
128484897,28,09/04/2019 10:30,09/04/2019 10:58,4346,33.984341,-118.47155,4346,33.984341,-118.47155,15634,1,Round Trip,Walk-up,smart
128484008,8,09/04/2019 10:31,09/04/2019 10:39,3024,34.05772,-118.24897,3062,34.047749,-118.243172,6036,1,One Way,Walk-up,standard
128484007,5,09/04/2019 10:32,09/04/2019 10:37,4250,34.03017,-118.280952,4254,34.028679,-118.284111,5775,365,One Way,Annual Pass,standard
128485340,30,09/04/2019 10:32,09/04/2019 11:02,3035,34.048401,-118.260948,3035,34.048401,-118.260948,18897,1,Round Trip,One Day Pass,electric
128484006,5,09/04/2019 10:33,09/04/2019 10:38,3031,34.044701,-118.252441,3005,34.0485,-118.258537,5720,365,One Way,Annual Pass,standard
128484226,5,09/04/2019 10:35,09/04/2019 10:40,4385,34.036678,-118.425339,4285,,,15999,365,One Way,Walk-up,smart
128485559,31,09/04/2019 10:38,09/04/2019 11:09,4350,33.9986,-118.472977,4347,33.984928,-118.469963,16258,1,One Way,Walk-up,smart
128486225,41,09/04/2019 10:40,09/04/2019 11:21,4353,33.988129,-118.471741,4353,33.988129,-118.471741,16225,30,Round Trip,Monthly Pass,smart
128485778,33,09/04/2019 10:41,09/04/2019 11:14,4425,34.152,-118.350601,4425,34.152,-118.350601,15677,30,Round Trip,Monthly Pass,smart
128484890,16,09/04/2019 10:43,09/04/2019 10:59,3005,34.0485,-118.258537,4220,34.074829,-118.258728,5824,30,One Way,Monthly Pass,standard
128485334,8,09/04/2019 10:54,09/04/2019 11:02,4416,34.157581,-118.38826,4426,34.149872,-118.378891,15915,365,One Way,Walk-up,smart
128486444,32,09/04/2019 10:54,09/04/2019 11:26,4314,34.057709,-118.279762,4304,34.06258,-118.290092,18348,30,One Way,Monthly Pass,electric
128486442,29,09/04/2019 10:59,09/04/2019 11:28,4220,34.074829,-118.258728,4220,34.074829,-118.258728,5824,30,Round Trip,Monthly Pass,standard
128485554,6,09/04/2019 11:00,09/04/2019 11:06,3074,34.04417,-118.261169,3007,34.05048,-118.254593,6261,365,One Way,Annual Pass,standard
128485997,15,09/04/2019 11:01,09/04/2019 11:16,4344,34.014309,-118.491341,4342,33.991161,-118.468292,15606,1,One Way,Walk-up,smart
128485996,14,09/04/2019 11:04,09/04/2019 11:18,3008,34.046612,-118.262733,3082,34.04652,-118.237411,16740,30,One Way,Monthly Pass,electric
128486218,19,09/04/2019 11:04,09/04/2019 11:23,4293,34.062279,-118.271523,4406,34.101891,-118.300613,17068,30,One Way,Monthly Pass,electric
128514918,511,09/04/2019 11:06,09/04/2019 19:37,3064,34.04681,-118.256981,4311,34.059689,-118.294662,19840,1,One Way,One Day Pass,electric
128485995,11,09/04/2019 11:07,09/04/2019 11:18,3030,34.051941,-118.24353,3032,34.049889,-118.255882,18104,30,One Way,Monthly Pass,electric
128514916,474,09/04/2019 11:07,09/04/2019 19:01,3064,34.04681,-118.256981,4311,34.059689,-118.294662,17072,1,One Way,One Day Pass,electric
128486663,20,09/04/2019 11:13,09/04/2019 11:33,4401,34.075611,-118.291862,3005,34.0485,-118.258537,18920,30,One Way,Monthly Pass,electric
128485994,2,09/04/2019 11:15,09/04/2019 11:17,3047,34.039982,-118.266403,3034,34.042061,-118.263382,19135,30,One Way,Monthly Pass,electric
128487349,31,09/04/2019 11:16,09/04/2019 11:47,4273,34.02586,-118.284103,3076,34.0406,-118.253838,17560,30,One Way,Monthly Pass,electric
128486890,17,09/04/2019 11:18,09/04/2019 11:35,3057,34.035679,-118.270813,3019,34.038609,-118.260857,6679,30,One Way,Monthly Pass,standard
128486661,13,09/04/2019 11:19,09/04/2019 11:32,3074,34.04417,-118.261169,4266,34.026291,-118.277687,17247,30,One Way,Monthly Pass,electric
128486888,17,09/04/2019 11:20,09/04/2019 11:37,3034,34.042061,-118.263382,3048,34.041691,-118.235352,5802,30,One Way,Monthly Pass,standard
128487345,22,09/04/2019 11:25,09/04/2019 11:47,4250,34.03017,-118.280952,3076,34.0406,-118.253838,6135,1,One Way,Walk-up,standard
128486659,4,09/04/2019 11:26,09/04/2019 11:30,3030,34.051941,-118.24353,3027,34.04998,-118.247162,18958,30,One Way,Monthly Pass,electric
128486660,6,09/04/2019 11:26,09/04/2019 11:32,4304,34.06258,-118.290092,4410,34.063351,-118.296799,18348,30,One Way,Monthly Pass,electric
128486658,6,09/04/2019 11:27,09/04/2019 11:33,3048,34.041691,-118.235352,3062,34.047749,-118.243172,16659,30,One Way,Monthly Pass,electric
128486657,6,09/04/2019 11:28,09/04/2019 11:34,3035,34.048401,-118.260948,3067,34.045181,-118.250237,18897,30,One Way,Monthly Pass,electric
128486656,2,09/04/2019 11:29,09/04/2019 11:31,3030,34.051941,-118.24353,3023,34.050911,-118.240967,17073,30,One Way,Monthly Pass,electric
128487111,15,09/04/2019 11:29,09/04/2019 11:44,4220,34.074829,-118.258728,3005,34.0485,-118.258537,5824,30,One Way,Monthly Pass,standard
128487568,22,09/04/2019 11:32,09/04/2019 11:54,4410,34.063351,-118.296799,4312,34.06699,-118.290878,16385,30,One Way,Monthly Pass,electric
128486882,2,09/04/2019 11:34,09/04/2019 11:36,3051,34.045422,-118.253517,3064,34.04681,-118.256981,12215,30,One Way,Monthly Pass,standard
128488712,36,09/04/2019 11:35,09/04/2019 12:11,3000,,,3000,,,18917,365,Round Trip,Annual Pass,electric
128487565,14,09/04/2019 11:39,09/04/2019 11:53,3027,34.04998,-118.247162,3027,34.04998,-118.247162,18958,30,Round Trip,Monthly Pass,electric
128487795,16,09/04/2019 11:40,09/04/2019 11:56,3019,34.038609,-118.260857,4300,34.04887,-118.2743,6541,30,One Way,Monthly Pass,standard
128487108,1,09/04/2019 11:42,09/04/2019 11:43,3076,34.0406,-118.253838,3076,34.0406,-118.253838,6484,365,Round Trip,Annual Pass,standard
128487563,10,09/04/2019 11:43,09/04/2019 11:53,3008,34.046612,-118.262733,3008,34.046612,-118.262733,6640,30,Round Trip,Monthly Pass,standard
128487562,4,09/04/2019 11:46,09/04/2019 11:50,4315,34.054031,-118.27092,4300,34.04887,-118.2743,6202,30,One Way,Monthly Pass,standard
128488480,21,09/04/2019 11:46,09/04/2019 12:07,3027,34.04998,-118.247162,3027,34.04998,-118.247162,5940,30,Round Trip,Monthly Pass,standard
128487335,1,09/04/2019 11:47,09/04/2019 11:48,4332,34.02948,-118.410469,4332,34.02948,-118.410469,16191,30,Round Trip,Monthly Pass,smart
128487334,1,09/04/2019 11:48,09/04/2019 11:49,3006,34.04554,-118.256668,3051,34.045422,-118.253517,16367,30,One Way,Monthly Pass,electric
128488476,19,09/04/2019 11:48,09/04/2019 12:07,4332,34.02948,-118.410469,4372,34.027882,-118.388901,16191,30,One Way,Monthly Pass,smart
128497910,211,09/04/2019 11:48,09/04/2019 15:19,4409,33.986511,-118.441917,4409,33.986511,-118.441917,15936,30,Round Trip,Monthly Pass,smart
128487789,7,09/04/2019 11:50,09/04/2019 11:57,3027,34.04998,-118.247162,3005,34.0485,-118.258537,5929,30,One Way,Monthly Pass,standard
128497907,208,09/04/2019 11:50,09/04/2019 15:18,4409,33.986511,-118.441917,4409,33.986511,-118.441917,16158,30,Round Trip,Monthly Pass,smart
128487787,6,09/04/2019 11:51,09/04/2019 11:57,4131,33.738979,-118.279266,4133,33.733521,-118.277786,12185,1,One Way,Walk-up,standard
128487788,6,09/04/2019 11:51,09/04/2019 11:57,4131,33.738979,-118.279266,4133,33.733521,-118.277786,12165,1,One Way,Walk-up,standard
128488473,14,09/04/2019 11:51,09/04/2019 12:05,4266,34.026291,-118.277687,3005,34.0485,-118.258537,17546,1,One Way,One Day Pass,electric
128488244,12,09/04/2019 11:52,09/04/2019 12:04,4266,34.026291,-118.277687,3034,34.042061,-118.263382,19956,30,One Way,Monthly Pass,electric
128488243,10,09/04/2019 11:54,09/04/2019 12:04,3051,34.045422,-118.253517,4227,34.0298,-118.270309,16367,30,One Way,Monthly Pass,electric
128488929,24,09/04/2019 11:54,09/04/2019 12:18,4312,34.06699,-118.290878,4313,34.056808,-118.275002,16385,30,One Way,Monthly Pass,electric
128487786,2,09/04/2019 11:57,09/04/2019 11:59,4428,34.161709,-118.372818,4428,34.161709,-118.372818,16175,30,One Way,Monthly Pass,smart
128488696,13,09/04/2019 11:57,09/04/2019 12:10,3082,34.04652,-118.237411,3068,34.0532,-118.250954,16740,1,One Way,Walk-up,electric
128488925,18,09/04/2019 11:58,09/04/2019 12:16,4428,34.161709,-118.372818,4425,34.152,-118.350601,15089,30,One Way,Monthly Pass,smart
128488924,17,09/04/2019 11:59,09/04/2019 12:16,4428,34.161709,-118.372818,4425,34.152,-118.350601,16156,30,One Way,Monthly Pass,smart
128488240,2,09/04/2019 12:02,09/04/2019 12:04,3032,34.049889,-118.255882,3064,34.04681,-118.256981,18104,365,One Way,Walk-up,electric
128488464,5,09/04/2019 12:03,09/04/2019 12:08,3016,34.052898,-118.241562,3038,34.046822,-118.248352,16742,30,One Way,Monthly Pass,electric
128488465,3,09/04/2019 12:03,09/04/2019 12:06,3030,34.051941,-118.24353,3027,34.04998,-118.247162,6712,30,One Way,Monthly Pass,standard
128488466,3,09/04/2019 12:03,09/04/2019 12:06,3005,34.0485,-118.258537,3075,34.04211,-118.256187,18920,30,One Way,Monthly Pass,electric
128491169,57,09/04/2019 12:04,09/04/2019 13:01,4353,33.988129,-118.471741,4285,,,16157,1,One Way,One Day Pass,smart
128488687,4,09/04/2019 12:06,09/04/2019 12:10,3030,34.051941,-118.24353,3014,34.05661,-118.237213,12226,30,One Way,Monthly Pass,standard
128488914,9,09/04/2019 12:07,09/04/2019 12:16,3027,34.04998,-118.247162,3005,34.0485,-118.258537,18958,30,One Way,Monthly Pass,electric
128489141,13,09/04/2019 12:09,09/04/2019 12:22,4323,33.99958,-118.44136,4380,33.982922,-118.410927,15989,30,One Way,Monthly Pass,smart
128490040,30,09/04/2019 12:10,09/04/2019 12:40,4353,33.988129,-118.471741,4285,,,15874,1,One Way,One Day Pass,smart
128488912,7,09/04/2019 12:11,09/04/2019 12:18,3074,34.04417,-118.261169,3005,34.0485,-118.258537,6427,30,One Way,Monthly Pass,standard
128491157,46,09/04/2019 12:15,09/04/2019 13:01,3031,34.044701,-118.252441,3005,34.0485,-118.258537,12315,1,One Way,Walk-up,standard
128488909,3,09/04/2019 12:16,09/04/2019 12:19,3030,34.051941,-118.24353,3029,34.048851,-118.246422,12136,30,One Way,Monthly Pass,standard
128488910,2,09/04/2019 12:16,09/04/2019 12:18,3019,34.038609,-118.260857,3033,34.040989,-118.255798,16422,30,One Way,Monthly Pass,electric
128514850,333,09/04/2019 12:17,09/04/2019 17:50,4345,33.99556,-118.481552,4349,33.996239,-118.477448,15800,1,One Way,Walk-up,smart
128489136,6,09/04/2019 12:18,09/04/2019 12:24,4313,34.056808,-118.275002,4315,34.054031,-118.27092,16385,30,One Way,Monthly Pass,electric
128489807,17,09/04/2019 12:19,09/04/2019 12:36,4345,33.99556,-118.481552,4345,33.99556,-118.481552,16046,1,Round Trip,Walk-up,smart
128489135,4,09/04/2019 12:20,09/04/2019 12:24,3033,34.040989,-118.255798,3038,34.046822,-118.248352,16422,30,One Way,Monthly Pass,electric
128489582,12,09/04/2019 12:20,09/04/2019 12:32,3035,34.048401,-118.260948,3010,34.037048,-118.254868,6260,365,One Way,Annual Pass,standard
128489579,8,09/04/2019 12:22,09/04/2019 12:30,3005,34.0485,-118.258537,3030,34.051941,-118.24353,19526,30,One Way,Monthly Pass,electric
128489580,11,09/04/2019 12:22,09/04/2019 12:33,3032,34.049889,-118.255882,3057,34.035679,-118.270813,17731,30,One Way,Monthly Pass,electric
128489802,16,09/04/2019 12:24,09/04/2019 12:40,4315,34.054031,-118.27092,3049,34.056969,-118.253593,16385,30,One Way,Monthly Pass,electric
128490251,23,09/04/2019 12:24,09/04/2019 12:47,3034,34.042061,-118.263382,3005,34.0485,-118.258537,19956,365,One Way,Annual Pass,electric
128490476,29,09/04/2019 12:24,09/04/2019 12:53,3005,34.0485,-118.258537,3082,34.04652,-118.237411,17546,30,One Way,Monthly Pass,electric
128489576,5,09/04/2019 12:25,09/04/2019 12:30,3014,34.05661,-118.237213,3016,34.052898,-118.241562,12226,365,One Way,Annual Pass,standard
128489578,6,09/04/2019 12:25,09/04/2019 12:31,3038,34.046822,-118.248352,3023,34.050911,-118.240967,16742,30,One Way,Monthly Pass,electric
128490023,15,09/04/2019 12:26,09/04/2019 12:41,4426,34.149872,-118.378891,4416,34.157581,-118.38826,15915,365,One Way,Walk-up,smart
128491369,38,09/04/2019 12:27,09/04/2019 13:05,4346,33.984341,-118.47155,4345,33.99556,-118.481552,15717,1,One Way,Walk-up,smart
128489574,3,09/04/2019 12:28,09/04/2019 12:31,3035,34.048401,-118.260948,3008,34.046612,-118.262733,17567,1,One Way,Walk-up,electric
128489575,4,09/04/2019 12:28,09/04/2019 12:32,3023,34.050911,-118.240967,3069,34.05088,-118.248253,19178,365,One Way,Walk-up,electric
128490243,16,09/04/2019 12:30,09/04/2019 12:46,4311,34.059689,-118.294662,3040,34.05357,-118.266357,17719,30,One Way,Monthly Pass,electric
128491366,35,09/04/2019 12:30,09/04/2019 13:05,4346,33.984341,-118.47155,4345,33.99556,-118.481552,15369,1,One Way,Walk-up,smart
128490242,16,09/04/2019 12:31,09/04/2019 12:47,4311,34.059689,-118.294662,3040,34.05357,-118.266357,17652,30,One Way,Monthly Pass,electric
128492295,56,09/04/2019 12:31,09/04/2019 13:27,4345,33.99556,-118.481552,4285,,,15950,1,One Way,One Day Pass,smart
128489796,6,09/04/2019 12:32,09/04/2019 12:38,3005,34.0485,-118.258537,3027,34.04998,-118.247162,5929,30,One Way,Monthly Pass,standard
128491596,41,09/04/2019 12:32,09/04/2019 13:13,4345,33.99556,-118.481552,4345,33.99556,-118.481552,15883,1,Round Trip,One Day Pass,smart
128489794,3,09/04/2019 12:34,09/04/2019 12:37,4245,34.02404,-118.283409,4250,34.03017,-118.280952,17030,30,One Way,Monthly Pass,electric
128490017,7,09/04/2019 12:35,09/04/2019 12:42,3008,34.046612,-118.262733,3075,34.04211,-118.256187,17567,1,One Way,Walk-up,electric
128490016,2,09/04/2019 12:39,09/04/2019 12:41,3035,34.048401,-118.260948,3008,34.046612,-118.262733,6114,1,One Way,One Day Pass,standard
128490684,17,09/04/2019 12:40,09/04/2019 12:57,4425,34.152,-118.350601,4428,34.161709,-118.372818,15089,30,One Way,Monthly Pass,smart
128490685,17,09/04/2019 12:40,09/04/2019 12:57,4425,34.152,-118.350601,4428,34.161709,-118.372818,16156,30,One Way,Monthly Pass,smart
128490236,5,09/04/2019 12:41,09/04/2019 12:46,3034,34.042061,-118.263382,3064,34.04681,-118.256981,5848,30,One Way,Monthly Pass,standard
128490459,10,09/04/2019 12:41,09/04/2019 12:51,3030,34.051941,-118.24353,3022,34.04607,-118.233093,19526,30,One Way,Monthly Pass,electric
128490235,5,09/04/2019 12:42,09/04/2019 12:47,3067,34.045181,-118.250237,3030,34.051941,-118.24353,6417,30,One Way,Monthly Pass,standard
128490681,13,09/04/2019 12:42,09/04/2019 12:55,3008,34.046612,-118.262733,4266,34.026291,-118.277687,6640,1,One Way,One Day Pass,standard
128491126,20,09/04/2019 12:42,09/04/2019 13:02,4285,,,4285,,,15874,1,Round Trip,One Day Pass,smart
128490457,5,09/04/2019 12:46,09/04/2019 12:51,3033,34.040989,-118.255798,3005,34.0485,-118.258537,6561,30,One Way,Monthly Pass,standard
128491581,25,09/04/2019 12:47,09/04/2019 13:12,3049,34.056969,-118.253593,3075,34.04211,-118.256187,16385,30,One Way,Monthly Pass,electric
128490677,9,09/04/2019 12:49,09/04/2019 12:58,3040,34.05357,-118.266357,3005,34.0485,-118.258537,17652,30,One Way,Monthly Pass,electric
128490678,9,09/04/2019 12:49,09/04/2019 12:58,3040,34.05357,-118.266357,3005,34.0485,-118.258537,17719,30,One Way,Monthly Pass,electric
128490455,2,09/04/2019 12:50,09/04/2019 12:52,3023,34.050911,-118.240967,3030,34.051941,-118.24353,17073,30,One Way,Monthly Pass,electric
128490674,6,09/04/2019 12:51,09/04/2019 12:57,3068,34.0532,-118.250954,3028,34.058319,-118.246094,16740,30,One Way,Monthly Pass,electric
128491117,13,09/04/2019 12:51,09/04/2019 13:04,3007,34.05048,-118.254593,3032,34.049889,-118.255882,17762,30,One Way,Monthly Pass,electric
128491342,14,09/04/2019 12:51,09/04/2019 13:05,3034,34.042061,-118.263382,4387,34.03352,-118.241837,19135,1,One Way,Walk-up,electric
128490673,5,09/04/2019 12:54,09/04/2019 12:59,3032,34.049889,-118.255882,3031,34.044701,-118.252441,18984,365,One Way,Annual Pass,electric
128491115,6,09/04/2019 12:54,09/04/2019 13:00,3057,34.035679,-118.270813,4266,34.026291,-118.277687,17731,30,One Way,Monthly Pass,electric
128494794,84,09/04/2019 12:54,09/04/2019 14:18,3082,34.04652,-118.237411,3047,34.039982,-118.266403,17546,30,One Way,Monthly Pass,electric
128491339,11,09/04/2019 12:57,09/04/2019 13:08,3028,34.058319,-118.246094,3068,34.0532,-118.250954,19061,30,One Way,Monthly Pass,electric
128491114,5,09/04/2019 12:58,09/04/2019 13:03,3005,34.0485,-118.258537,3034,34.042061,-118.263382,19956,365,One Way,Annual Pass,electric
128492034,24,09/04/2019 12:58,09/04/2019 13:22,3034,34.042061,-118.263382,3034,34.042061,-118.263382,6389,30,Round Trip,Monthly Pass,standard
128491113,3,09/04/2019 12:59,09/04/2019 13:02,3038,34.046822,-118.248352,3030,34.051941,-118.24353,16422,30,One Way,Monthly Pass,electric
128492032,23,09/04/2019 12:59,09/04/2019 13:22,3034,34.042061,-118.263382,3034,34.042061,-118.263382,12179,30,Round Trip,Monthly Pass,standard
128492030,22,09/04/2019 13:00,09/04/2019 13:22,3034,34.042061,-118.263382,3034,34.042061,-118.263382,12005,30,Round Trip,Monthly Pass,standard
128491799,18,09/04/2019 13:01,09/04/2019 13:19,3069,34.05088,-118.248253,3006,34.04554,-118.256668,6000,1,One Way,Walk-up,standard
128491568,7,09/04/2019 13:03,09/04/2019 13:10,4340,34.02338,-118.479637,4286,,,15729,365,One Way,Walk-up,smart
128491567,6,09/04/2019 13:06,09/04/2019 13:12,3016,34.052898,-118.241562,3014,34.05661,-118.237213,18670,365,One Way,Annual Pass,electric
128491566,6,09/04/2019 13:08,09/04/2019 13:14,3064,34.04681,-118.256981,3034,34.042061,-118.263382,6026,30,One Way,Monthly Pass,standard
